"word",sense_count,"pos"
"जंतु वर्ग",1,"noun"
"जंतु विज्ञान",1,"noun"
"जंतु विज्ञानी",1,"noun"
"जंतु शास्त्र",1,"noun"
"जंतु शास्त्री",1,"noun"
"जंतुका",1,"noun"
"जंतुनाशक",1,"noun"
"जंतुफल",2,"noun"
"जंतुमारी",2,"noun"
"जंतुला",1,"noun"
"जंतुविज्ञान",1,"noun"
"जंतुविज्ञानी",1,"noun"
"जंतुशाला",1,"noun"
"जंतुशास्त्र",1,"noun"
"जंतुशास्त्रज्ञ",1,"noun"
"जंतुशास्त्री",1,"noun"
"जंत्री",1,"adjective"
"जंत्री",3,"noun"
"जंबाला",1,"noun"
"जंबु",2,"noun"
"जंबु खंड",1,"noun"
"जंबु द्वीप",1,"noun"
"जंबु-खंड",1,"noun"
"जंबु-द्वीप",1,"noun"
"जंबुक",4,"noun"
"जंबुकी",1,"noun"
"जंबुखंड",1,"noun"
"जंबुद्वीप",1,"noun"
"जंबुप्रस्थ",1,"noun"
"जंबुमति",1,"noun"
"जंबुमाली",1,"noun"
"जंबुल",3,"noun"
"जंबू",2,"noun"
"जंबू खंड",1,"noun"
"जंबू द्वीप",1,"noun"
"जंबू-खंड",1,"noun"
"जंबू-द्वीप",1,"noun"
"जंबूक",1,"noun"
"जंबूखंड",1,"noun"
"जंबूद्वीप",1,"noun"
"जंबूनज",1,"noun"
"जंबूप्रस्थ",1,"noun"
"जंबूमत्",1,"noun"
"जंबूल",2,"noun"
"जंभ",6,"noun"
"जंभन",1,"noun"
"जंभारि",3,"noun"
"जंभी",2,"noun"
"जंभीर",2,"noun"
"जंभीरी",2,"noun"
"जई",4,"noun"
"जईफ",1,"adjective"
"जईफ़",1,"adjective"
"जईफी",1,"noun"
"जकड़",1,"noun"
"जकड़न",1,"noun"
"जकड़ना",3,"verb"
"जकड़बंद",1,"adjective"
"जकार्ता",1,"noun"
"जखम",1,"noun"
"जखमी",1,"adjective"
"जखमी",1,"noun"
"जखमी होना",1,"verb"
"जखीरा",2,"noun"
"जख्म",1,"noun"
"जख्म-ए-जिगर",1,"noun"
"जख्मी",1,"adjective"
"जख्मी",1,"noun"
"जख्मी होना",1,"verb"
"जख्मे जिगर",1,"noun"
"जग",3,"noun"
"जग जननी",1,"noun"
"जग-जननी",1,"noun"
"जगजगाना",1,"verb"
"जगजगाहट",1,"noun"
"जगजननी",1,"noun"
"जगजयी",1,"adjective"
"जगज़ाहिर",2,"adjective"
"जगजाहिर",2,"adjective"
"जगण",1,"noun"
"जगत",5,"noun"
"जगत गुरु",1,"noun"
"जगतसिंहपुर",2,"noun"
"जगतसिंहपुर जिला",1,"noun"
"जगतसिंहपुर शहर",1,"noun"
"जगत् जननी",1,"noun"
"जगत्-जननी",1,"noun"
"जगत्प्रसिद्ध",1,"adjective"
"जगत्साक्षी",2,"noun"
"जगत्सेतु",1,"noun"
"जगदंबा",1,"noun"
"जगदंबिका",1,"noun"
"जगदम्बिका",1,"noun"
"जगदलपुर",1,"noun"
"जगदाधार",1,"noun"
"जगदानंद",1,"noun"
"जगदायु",1,"noun"
"जगदीश",2,"noun"
"जगदीश चंद्र बसु",1,"noun"
"जगदीश चंद्र बोस",1,"noun"
"जगदीशचंद्र बसु",1,"noun"
"जगदीशचंद्र बोस",1,"noun"
"जगदीश्वर",2,"noun"
"जगदीश्वरी",1,"noun"
"जगद्गुरु",1,"noun"
"जगद्जननी",1,"noun"
"जगद्धाता",1,"noun"
"जगद्बल",2,"noun"
"जगद्योनि",3,"noun"
"जगद्वहा",1,"noun"
"जगद्विनाश",1,"noun"
"जगना",1,"verb"
"जगन्",1,"noun"
"जगन्नाथ",3,"noun"
"जगन्नाथ धाम",1,"noun"
"जगन्नाथ-पुर",1,"noun"
"जगन्नाथ-पुरी",1,"noun"
"जगन्नाथपुर",1,"noun"
"जगन्नाथपुरी",1,"noun"
"जगन्नियंता",1,"noun"
"जगन्नियन्ता",1,"noun"
"जगन्निवास",1,"noun"
"जगन्नु",2,"noun"
"जगन्मयी",1,"noun"
"जगन्माता",1,"noun"
"जगन्मोहिनी",1,"noun"
"जगमग",1,"adjective"
"जगमगाता",1,"adjective"
"जगमगाना",2,"verb"
"जगमगाहट",2,"noun"
"जगमोहन",1,"noun"
"जगर",1,"noun"
"जगवाना",1,"verb"
"जगह",1,"adverb"
"जगह",7,"noun"
"जगह-जगह पर",1,"adverb"
"जगा",1,"adjective"
"जगाई",1,"noun"
"जगाना",3,"verb"
"जगाने वाला",1,"adjective"
"जगी",1,"noun"
"जग्गर",1,"noun"
"जघन्य",1,"adjective"
"जघन्य अपराध",1,"noun"
"जघी",1,"noun"
"जच्चा",1,"noun"
"जच्चाखाना",1,"noun"
"जच्छ",1,"noun"
"जछ",1,"noun"
"जज",1,"noun"
"जजबा",2,"noun"
"जजबात",1,"noun"
"जजबाती",1,"adjective"
"जजबातीपन",1,"noun"
"जजमान",2,"noun"
"जजमानी",3,"noun"
"जज़बा",2,"noun"
"जज़बात",1,"noun"
"जज़बाती",1,"adjective"
"जज़िया",1,"noun"
"जज़ीरा",1,"noun"
"जज़्बा",2,"noun"
"जज़्बात",1,"noun"
"जज़्बाती",1,"adjective"
"जज़्बातीपन",1,"noun"
"जजिया",2,"noun"
"जजिया कर",1,"noun"
"जजीरा",1,"noun"
"जजु",1,"noun"
"जज्बा",2,"noun"
"जज्बात",1,"noun"
"जज्बाती",1,"adjective"
"जज्बातीपन",1,"noun"
"जट",3,"noun"
"जटल",1,"noun"
"जटा",3,"noun"
"जटाऊ",1,"noun"
"जटाजूट",2,"noun"
"जटाधर",1,"adjective"
"जटाधारी",1,"adjective"
"जटाधारी",1,"noun"
"जटामाँसी",5,"noun"
"जटामांसी",1,"noun"
"जटामाली",1,"noun"
"जटामासी",2,"noun"
"जटायु",1,"noun"
"जटाला",2,"noun"
"जटाव",1,"noun"
"जटावती",2,"noun"
"जटासुर",1,"noun"
"जटि",5,"noun"
"जटित",1,"adjective"
"जटिल",2,"adjective"
"जटिल यौगिक",1,"noun"
"जटिलक",1,"noun"
"जटिलक ऋषि",1,"noun"
"जटिलता",1,"noun"
"जटी",1,"noun"
"जटु",1,"noun"
"जटुल",1,"noun"
"जट्ठा",1,"noun"
"जठर",1,"noun"
"जठर-अग्नि",1,"noun"
"जठराग्नि",1,"noun"
"जड़",3,"adjective"
"जड़",5,"noun"
"जड़ कोशिका",1,"noun"
"जड़ जगत",1,"noun"
"जड़ मूर्ख",1,"adjective"
"जड़ मूर्ख",1,"noun"
"जड़ होना",1,"verb"
"जड़ता",3,"noun"
"जड़त्व",2,"noun"
"जड़त्वयुक्त",1,"adjective"
"जड़दार",1,"adjective"
"जड़ना",4,"verb"
"जड़मति",1,"adjective"
"जड़रहित",1,"adjective"
"जड़हन",1,"noun"
"जड़हन धान",1,"noun"
"जड़ाई",2,"noun"
"जड़ाऊ",1,"adjective"
"जड़ाव",2,"noun"
"जड़ावट",1,"noun"
"जड़ावदार",1,"adjective"
"जड़ावर",1,"noun"
"जड़ावल",1,"noun"
"जड़ित",1,"adjective"
"जड़िया",1,"noun"
"जड़ी",1,"noun"
"जड़ी-बूटी",1,"noun"
"जड़ीबूटी",1,"noun"
"जड़ीला",1,"adjective"
"जतन",1,"noun"
"जतलाना",1,"verb"
"जतवाना",1,"verb"
"जताना",4,"verb"
"जति",1,"noun"
"जतुक",1,"noun"
"जतुका",2,"noun"
"जतुका-लता",1,"noun"
"जतुकारी",1,"noun"
"जतुमणि",1,"noun"
"जत्था",1,"noun"
"जद",3,"noun"
"जदवार",2,"noun"
"जद्दोजहद",1,"noun"
"जन",1,"adjective"
"जन",4,"noun"
"जन आक्रोश",1,"noun"
"जन कल्याण",1,"noun"
"जन कल्याण विभाग",1,"noun"
"जन गणना",1,"noun"
"जन चिकित्सालय",1,"noun"
"जन सभा",1,"noun"
"जन साधारण",1,"noun"
"जन सेवा",1,"noun"
"जन-जाति",1,"noun"
"जन-जीवन",1,"noun"
"जन-संहार",1,"noun"
"जन-हरण",1,"noun"
"जन-हित",2,"noun"
"जनक",3,"noun"
"जनक दुलारी",1,"noun"
"जनकपुर",1,"noun"
"जनकल्याणकारी",1,"adjective"
"जनखा",1,"noun"
"जनगणना",1,"noun"
"जनजाति",1,"noun"
"जनजातीय",1,"adjective"
"जनजीवन",1,"noun"
"जनतंत्र",1,"noun"
"जनतंत्रीय",1,"adjective"
"जनतंत्रीय कोरिया गणराज्य",1,"noun"
"जनतन्त्रीय",1,"adjective"
"जनता",2,"noun"
"जनता का",1,"adjective"
"जनता दल यूनाइटेड",1,"noun"
"जनता-दल यूनाइटेड",1,"noun"
"जनतांत्रिक",3,"adjective"
"जनतांत्रिक इक्विटोरियल गिनी",1,"noun"
"जनतांत्रिक इक्वेटोरियल गिनी",1,"noun"
"जनतादल यूनाइटेड",1,"noun"
"जनतान्त्रिक",3,"adjective"
"जनन",1,"noun"
"जनन इंद्रिय",1,"adjective"
"जनन इंद्रिय",1,"noun"
"जनन कोशिका",1,"noun"
"जनना",2,"verb"
"जननांग",1,"noun"
"जननिका",1,"noun"
"जननी",1,"noun"
"जननेंद्रिय",1,"adjective"
"जननेंद्रिय",1,"noun"
"जननेन्द्रिय",1,"adjective"
"जननेन्द्रिय",1,"noun"
"जनपद",1,"noun"
"जनपद अधिकारी",1,"noun"
"जनपद प्रशासक",1,"noun"
"जनपदाधीश",1,"noun"
"जनपदीय",1,"adjective"
"जनप्रधान",1,"adjective"
"जनप्रिय",1,"adjective"
"जनप्रियता",1,"noun"
"जनम-घुट्टी",1,"noun"
"जनम-घूँटी",1,"noun"
"जनमघूँटी",1,"noun"
"जनमत",1,"noun"
"जनमदिन",1,"noun"
"जनमना",1,"verb"
"जनमानस",2,"noun"
"जनमाना",3,"verb"
"जनमुरीद",1,"adjective"
"जनमुरीद",1,"noun"
"जनमुरीदी",1,"noun"
"जनमेजय",2,"noun"
"जनयुद्ध",1,"noun"
"जनरल प्रमुख",1,"noun"
"जनरव",1,"noun"
"जनरेटर",1,"noun"
"जनवरी",1,"noun"
"जनवासा",1,"noun"
"जनशिक्षा",1,"noun"
"जनशून्य",1,"adjective"
"जनश्रुत",1,"adjective"
"जनश्रुति",1,"noun"
"जनसंख्या",2,"noun"
"जनसंग्राम",1,"noun"
"जनसंपर्क",1,"noun"
"जनसंहार",1,"noun"
"जनसभा",1,"noun"
"जनसमूह",1,"noun"
"जनसेवक",2,"noun"
"जनसेवा",2,"noun"
"जनस्थान",1,"noun"
"जनहित",2,"noun"
"जनहितकारी",1,"adjective"
"जना",1,"noun"
"जनांदोलन",2,"noun"
"जनाक्रोश",1,"noun"
"जनाज़ा",2,"noun"
"जनाजा",2,"noun"
"जनादेश",1,"noun"
"जनाधार",1,"noun"
"जनानखाना",1,"noun"
"जनाना",2,"adjective"
"जनाना",3,"verb"
"जनाब",1,"noun"
"जनार्दन",1,"noun"
"जनाशन",1,"noun"
"जनाश्रय",2,"noun"
"जनित",2,"adjective"
"जनून",1,"noun"
"जनेंद्रिय",1,"adjective"
"जनेंद्रिय",1,"noun"
"जनेऊ",2,"noun"
"जनेत",1,"noun"
"जनेन्द्रिय",1,"adjective"
"जनेन्द्रिय",1,"noun"
"जनेश",1,"noun"
"जनेश्वर",1,"noun"
"जनोक्ति",1,"noun"
"जनोपयोगी",1,"adjective"
"जन्तर",2,"noun"
"जन्तु",2,"noun"
"जन्तु उत्पाद",1,"noun"
"जन्तु ऊतक",1,"noun"
"जन्तु वर्ग",1,"noun"
"जन्तु विज्ञान",1,"noun"
"जन्तु विज्ञानी",1,"noun"
"जन्तु शास्त्र",1,"noun"
"जन्तु शास्त्री",1,"noun"
"जन्तुका",1,"noun"
"जन्तुनाशक",1,"noun"
"जन्तुफल",2,"noun"
"जन्तुमारी",2,"noun"
"जन्तुला",1,"noun"
"जन्तुविज्ञान",1,"noun"
"जन्तुविज्ञानी",1,"noun"
"जन्तुशास्त्र",1,"noun"
"जन्तुशास्त्रज्ञ",1,"noun"
"जन्तुशास्त्री",1,"noun"
"जन्त्री",2,"noun"
"जन्नत",2,"noun"
"जन्म",2,"noun"
"जन्म काल",1,"noun"
"जन्म कुंडली स्थान",1,"noun"
"जन्म कुण्डली स्थान",1,"noun"
"जन्म तिथि",1,"noun"
"जन्म दर",1,"noun"
"जन्म दिवस",1,"noun"
"जन्म देना",3,"verb"
"जन्म राशि",1,"noun"
"जन्म लेना",1,"verb"
"जन्म संस्कार",1,"noun"
"जन्म समय",1,"noun"
"जन्म स्थान",1,"noun"
"जन्म-घुट्टी",1,"noun"
"जन्म-तिथि",1,"noun"
"जन्म-दर",1,"noun"
"जन्म-दिवस",1,"noun"
"जन्मकुंडली",1,"noun"
"जन्मकुंडली स्थान",1,"noun"
"जन्मकुण्डली स्थान",1,"noun"
"जन्मगत",1,"adjective"
"जन्मघूँटी",1,"noun"
"जन्मजात",1,"adjective"
"जन्मतिथि",1,"noun"
"जन्मदर",1,"noun"
"जन्मदाता",2,"noun"
"जन्मदात्री",1,"noun"
"जन्मदिन",1,"noun"
"जन्मदिवस",1,"noun"
"जन्मदेश",1,"noun"
"जन्मना",1,"verb"
"जन्मपत्र",1,"noun"
"जन्मपत्रिका",1,"noun"
"जन्मपत्री",1,"noun"
"जन्मभूमि",2,"noun"
"जन्मसिद्ध",1,"adjective"
"जन्मस्थली",1,"noun"
"जन्मस्थान",1,"noun"
"जन्मा",2,"adjective"
"जन्मा हुआ",2,"adjective"
"जन्मांतर",1,"noun"
"जन्मांध",1,"adjective"
"जन्मागत",1,"adjective"
